Assemblies	r10_2bins_1_MP	r10_2bins_1_MP_helen	r10_2bins_1_r1_medaka	r10_2bins_1_r2_medaka	r10_2bins_1_racon_r1	r10_2bins_1_racon_r2	r10_2bins_1_raw	r10_2bins_2_MP	r10_2bins_2_MP_helen	r10_2bins_2_r1_medaka	r10_2bins_2_r2_medaka	r10_2bins_2_racon_r1	r10_2bins_2_racon_r2	r10_2bins_2_raw	r10_2bins_3_MP	r10_2bins_3_MP_helen	r10_2bins_3_r1_medaka	r10_2bins_3_r2_medaka	r10_2bins_3_racon_r1	r10_2bins_3_racon_r2	r10_2bins_3_raw
bs_ill	4766016	4765867	4765431	4765364	4764829	4764690	4764018	4765469	4765339	4765413	4765389	4765359	4764750	4763884	4765404	4765326	4765369	4765362	4764572	4764639	4763513
ec_ill	4766016	4765867	4765431	4765364	4764829	4764690	6787718	4765469	4765339	4765413	4765389	4765359	4764750	6788581	4765404	4765326	4765369	4765362	4764572	4764639	6788581
ef_ill	4766016	4765867	4765431	4765364	4764829	4764690	4764018	4765469	4765339	4765413	4765389	4765359	4764750	4763884	4765404	4765326	4765369	4765362	4764572	4764639	4763513
lf_ill	4766016	4765867	4765431	4765364	4764829	4764690	4764018	4765469	4765339	4765413	4765389	4765359	4764750	4763884	4765404	4765326	4765369	4765362	4764572	4764639	4763513
lm_ill	4766016	4765867	4765431	4765364	4764829	4764690	6787718	4765469	4765339	4765413	4765389	4765359	4764750	6788581	4765404	4765326	4765369	4765362	4764572	4764639	6788581
pa_ill	6792253	6792196	6792240	6792242	6791560	6791674	6787718	6792241	6792182	6792245	6792248	6791611	6791688	6788581	6792241	6792182	6792244	6792249	6791613	6791620	6788581
sa_ill	4766016	4765867	4765431	4765364	4764829	4764690	4764018	4765469	4765339	4765413	4765389	4765359	4764750	4763884	4765404	4765326	4765369	4765362	4764572	4764639	4763513
se_ill	4766016	4765867	4765431	4765364	4764829	4764690	6787718	4765469	4765339	4765413	4765389	4765359	4764750	6788581	4765404	4765326	4765369	4765362	4764572	4764639	6788581
