Assemblies	r10_2bins_1_MP	r10_2bins_1_MP_helen	r10_2bins_1_r1_medaka	r10_2bins_1_r2_medaka	r10_2bins_1_racon_r1	r10_2bins_1_racon_r2	r10_2bins_1_raw	r10_2bins_2_MP	r10_2bins_2_MP_helen	r10_2bins_2_r1_medaka	r10_2bins_2_r2_medaka	r10_2bins_2_racon_r1	r10_2bins_2_racon_r2	r10_2bins_2_raw	r10_2bins_3_MP	r10_2bins_3_MP_helen	r10_2bins_3_r1_medaka	r10_2bins_3_r2_medaka	r10_2bins_3_racon_r1	r10_2bins_3_racon_r2	r10_2bins_3_raw
bs_ill	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	6
ec_ill	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
ef_ill	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
lf_ill	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
lm_ill	7	7	7	7	7	7	8	7	7	7	7	7	7	8	7	7	7	7	7	7	8
pa_ill	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8
sa_ill	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
se_ill	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7
