Assemblies	r10_1bin_v3_1_MP	r10_1bin_v3_1_MP_helen	r10_1bin_v3_1_r1_medaka	r10_1bin_v3_1_r2_medaka	r10_1bin_v3_1_racon_r1	r10_1bin_v3_1_racon_r2	r10_1bin_v3_1_raw	r10_1bin_v3_2_MP	r10_1bin_v3_2_MP_helen	r10_1bin_v3_2_r1_medaka	r10_1bin_v3_2_r2_medaka	r10_1bin_v3_2_racon_r1	r10_1bin_v3_2_racon_r2	r10_1bin_v3_2_raw	r10_1bin_v3_3_MP	r10_1bin_v3_3_MP_helen	r10_1bin_v3_3_r1_medaka	r10_1bin_v3_3_r2_medaka	r10_1bin_v3_3_racon_r1	r10_1bin_v3_3_racon_r2	r10_1bin_v3_3_raw
bs_ill	329482	329468	329466	329465	329436	329463	329347	329474	329468	329482	329481	329432	329444	329353	329474	329469	329482	329481	329442	329442	329353
ec_ill	948520	948523	948516	948520	948365	948388	682750	1103278	1103268	1105710	1105701	1103077	1103086	586349	1103278	1103270	1105710	1105703	1103073	1103095	586162
ef_ill	2560117	2560015	2560122	2560122	2560002	2560011	2555566	2390857	2390842	2390977	2390971	2390746	2390763	2387295	2390856	2390842	2390975	2390968	2390719	2390738	2387285
lf_ill	89791	69719	89789	81643	89762	81544	69730	89789	89686	89796	81639	89773	81573	69730	81648	81650	82129	81623	82063	81556	69730
lm_ill	1569038	1569031	1569032	1569032	1568962	1568962	1568349	1569037	1569031	1569095	1569093	1568941	1568951	1568344	1569037	1569031	1569093	1569095	1568946	1568971	1568343
pa_ill	1274873	1371005	1371014	1371015	1370872	1370886	940304	1209489	1209480	1209520	1209516	1209345	1209366	940651	1274471	1274461	1274503	1274502	1274310	1274344	1471391
sa_ill	480532	480263	480493	480504	480705	480678	480398	480548	480250	480736	480755	480648	480677	480377	480545	480253	480734	480738	480648	480670	480377
se_ill	613187	613135	613152	613150	613070	613072	612982	745393	745356	745429	745422	745296	745265	744988	745393	745355	745435	745424	745286	745274	744979
