Assemblies	r10_1bin_v3_1_MP	r10_1bin_v3_1_MP_helen	r10_1bin_v3_1_r1_medaka	r10_1bin_v3_1_r2_medaka	r10_1bin_v3_1_racon_r1	r10_1bin_v3_1_racon_r2	r10_1bin_v3_1_raw	r10_1bin_v3_2_MP	r10_1bin_v3_2_MP_helen	r10_1bin_v3_2_r1_medaka	r10_1bin_v3_2_r2_medaka	r10_1bin_v3_2_racon_r1	r10_1bin_v3_2_racon_r2	r10_1bin_v3_2_raw	r10_1bin_v3_3_MP	r10_1bin_v3_3_MP_helen	r10_1bin_v3_3_r1_medaka	r10_1bin_v3_3_r2_medaka	r10_1bin_v3_3_racon_r1	r10_1bin_v3_3_racon_r2	r10_1bin_v3_3_raw
bs_ill	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42
ec_ill	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.36
ef_ill	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42
lf_ill	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42
lm_ill	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32
pa_ill	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32
sa_ill	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42
se_ill	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.36
