Assemblies	r10_1bin_v3_1_MP	r10_1bin_v3_1_MP_helen	r10_1bin_v3_1_r1_medaka	r10_1bin_v3_1_r2_medaka	r10_1bin_v3_1_racon_r1	r10_1bin_v3_1_racon_r2	r10_1bin_v3_1_raw	r10_1bin_v3_2_MP	r10_1bin_v3_2_MP_helen	r10_1bin_v3_2_r1_medaka	r10_1bin_v3_2_r2_medaka	r10_1bin_v3_2_racon_r1	r10_1bin_v3_2_racon_r2	r10_1bin_v3_2_raw	r10_1bin_v3_3_MP	r10_1bin_v3_3_MP_helen	r10_1bin_v3_3_r1_medaka	r10_1bin_v3_3_r2_medaka	r10_1bin_v3_3_racon_r1	r10_1bin_v3_3_racon_r2	r10_1bin_v3_3_raw
bs_ill	788681	788687	788689	788690	788610	788607	788151	788689	788690	788738	788737	788605	788637	788121	788689	788690	788734	788728	788619	788635	788134
ec_ill	1768032	1768048	1768011	1768011	1767745	1767723	1002768	1408812	1408784	1408914	1408900	1408602	1408650	1102546	1408812	1408786	1408918	1408903	1408605	1408648	1104939
ef_ill	2560117	2560015	2560122	2560122	2560002	2560011	2555566	2390857	2390842	2390977	2390971	2390746	2390763	2387295	2390856	2390842	2390975	2390968	2390719	2390738	2387285
lf_ill	177203	177206	173114	177197	173007	176953	177003	177207	177205	176692	177223	176539	176977	176989	177207	177205	176690	177221	176516	177081	177003
lm_ill	1569038	1569031	1569032	1569032	1568962	1568962	1568349	1569037	1569031	1569095	1569093	1568941	1568951	1568344	1569037	1569031	1569093	1569095	1568946	1568971	1568343
pa_ill	1547073	2052317	2052329	2052330	2052131	2052150	1826402	1546954	2052186	2052258	2052252	2052053	2052076	1664908	1643841	1643830	1643876	1643878	1643635	1643680	2098268
sa_ill	948792	948048	948662	948676	949040	949160	948372	948895	948103	949204	949208	949045	949146	948394	948893	948229	949204	949201	949045	949041	948394
se_ill	2147343	2147007	2147107	2147023	2147099	2146784	1864181	1342502	1342445	1342625	1342628	1342266	1342305	1341457	1342502	1342444	1342628	1342618	1342279	1342297	1341457
