Assemblies	r10_1bin_v4_1_MP	r10_1bin_v4_1_MP_helen	r10_1bin_v4_1_r1_medaka	r10_1bin_v4_1_r2_medaka	r10_1bin_v4_1_racon_r1	r10_1bin_v4_1_racon_r2	r10_1bin_v4_1_raw	r10_1bin_v4_2_MP	r10_1bin_v4_2_MP_helen	r10_1bin_v4_2_r1_medaka	r10_1bin_v4_2_r2_medaka	r10_1bin_v4_2_racon_r1	r10_1bin_v4_2_racon_r2	r10_1bin_v4_2_raw	r10_1bin_v4_3_MP	r10_1bin_v4_3_MP_helen	r10_1bin_v4_3_r1_medaka	r10_1bin_v4_3_r2_medaka	r10_1bin_v4_3_racon_r1	r10_1bin_v4_3_racon_r2	r10_1bin_v4_3_raw
bs_ill	24074239	24070847	24075790	24065267	24060416	24054361	24061513	24074830	24070579	24075879	24065198	24060552	24053082	24061431	24074372	24070528	24075072	24062757	24061106	24053558	19304886
ec_ill	24074239	24070847	24075790	24065267	24060416	24054361	28131261	24074830	24070579	24075879	24065198	24060552	24053082	30850012	24074372	24070528	24075072	24062757	24061106	24053558	28131080
ef_ill	24074239	24070847	24075790	24065267	24060416	24054361	24061513	24074830	24070579	24075879	24065198	24060552	24053082	24061431	24074372	24070528	24075072	24062757	24061106	24053558	24060936
lf_ill	24074239	24070847	24075790	24065267	24060416	24054361	24061513	24074830	24070579	24075879	24065198	24060552	24053082	24061431	24074372	24070528	24075072	24062757	24061106	24053558	24060936
lm_ill	24074239	24070847	24075790	24065267	24060416	24054361	30850127	24074830	24070579	24075879	24065198	24060552	24053082	30850012	24074372	24070528	24075072	24062757	24061106	24053558	30849517
pa_ill	30866444	30863055	30868172	30857647	30851994	30845980	30850127	30867072	30862764	30868268	30857590	30852101	30844741	30850012	30866614	30862713	30867461	30855149	30852655	30845216	30849517
sa_ill	24074239	24070847	24075790	24065267	24060416	24054361	24061513	24074830	24070579	24075879	24065198	24060552	24053082	24061431	24074372	24070528	24075072	24062757	24061106	24053558	24060936
se_ill	24074239	24070847	24075790	24065267	24060416	24054361	28131261	24074830	24070579	24075879	24065198	24060552	24053082	30850012	24074372	24070528	24075072	24062757	24061106	24053558	28131080
