Assemblies	r10_1bin_v4_1_MP	r10_1bin_v4_1_MP_helen	r10_1bin_v4_1_r1_medaka	r10_1bin_v4_1_r2_medaka	r10_1bin_v4_1_racon_r1	r10_1bin_v4_1_racon_r2	r10_1bin_v4_1_raw	r10_1bin_v4_2_MP	r10_1bin_v4_2_MP_helen	r10_1bin_v4_2_r1_medaka	r10_1bin_v4_2_r2_medaka	r10_1bin_v4_2_racon_r1	r10_1bin_v4_2_racon_r2	r10_1bin_v4_2_raw	r10_1bin_v4_3_MP	r10_1bin_v4_3_MP_helen	r10_1bin_v4_3_r1_medaka	r10_1bin_v4_3_r2_medaka	r10_1bin_v4_3_racon_r1	r10_1bin_v4_3_racon_r2	r10_1bin_v4_3_raw
bs_ill	788681	788687	788732	788731	788614	788650	788154	788681	788687	788736	788734	788612	788632	788168	788681	788687	788733	788731	788602	788618	788151
ec_ill	1408828	1408802	1408908	1408894	1408596	1408655	1102556	1408860	1408818	1408977	1408968	1408722	1408715	1104965	1408812	1408786	1408918	1408900	1408606	1408661	1104926
ef_ill	2560117	2560082	2560238	2560235	2559977	2560017	2556100	2560120	2560017	2560247	2560240	2560005	2560018	2556103	2390859	2390838	2390971	2390963	2390760	2390767	2387805
lf_ill	177204	177205	177227	177216	176875	177080	176985	177203	177203	177226	177215	176878	177052	176985	177205	177205	173140	177223	173003	177105	176990
lm_ill	1575326	1575322	1575387	1575385	1575251	1575254	1574660	1569037	1569031	1569093	1569096	1568953	1568956	1568344	1569038	1569032	1569094	1569094	1568954	1568977	1568349
pa_ill	1643774	2052283	1643818	1643819	1643611	1643625	2098661	1643839	2052185	2052252	2052255	2052050	2052085	2098630	1643839	2052185	2052252	2052255	2052050	2052083	2098630
sa_ill	948876	948273	949262	949314	949058	949248	1350547	948911	948333	949405	949299	949146	949240	1350517	948792	948173	949241	949374	949040	949200	948372
se_ill	1342517	1342449	1342630	1342625	1342280	1342286	1341459	1342509	1342448	1342621	1342631	1342297	1342306	1341360	1342502	1342445	1342633	1342633	1342298	1342306	1341434
