Assemblies  r10_2bins_1_MP  r10_2bins_1_MP_helen  r10_2bins_1_r1_medaka  r10_2bins_1_r2_medaka  r10_2bins_1_racon_r1  r10_2bins_1_racon_r2  r10_2bins_1_raw  r10_2bins_2_MP  r10_2bins_2_MP_helen  r10_2bins_2_r1_medaka  r10_2bins_2_r2_medaka  r10_2bins_2_racon_r1  r10_2bins_2_racon_r2  r10_2bins_2_raw  r10_2bins_3_MP  r10_2bins_3_MP_helen  r10_2bins_3_r1_medaka  r10_2bins_3_r2_medaka  r10_2bins_3_racon_r1  r10_2bins_3_racon_r2  r10_2bins_3_raw
bs_ill      4045595         4045617               4045595                4045588                4045225               4045305               4042957          4045604         4045620               4045593                4045591                4045221               4045309               4043006          4045604         4045624               4045591                4045594                4045221               4045286               4043031        
ec_ill      4766016         4765867               4765431                4765364                4764829               4764690               4764018          4765469         4765339               4765413                4765389                4765359               4764750               4763884          4765404         4765326               4765369                4765362                4764572               4764639               4763513        
ef_ill      2845426         2845369               2845429                2845431                2845288               2845343               2843857          2845426         2845369               2845430                2845431                2845286               2845339               2843857          2845426         2845369               2845430                2845431                2845286               2845339               2843857        
lf_ill      1947363         1945924               1946055                1936041                1934715               1928577               1945528          1947395         1946836               1946184                1935951                1935382               1929636               1945673          1947381         1946440               1946201                1937045                1935221               1928675               1945673        
lm_ill      2992084         2992068               2992075                2992072                2991900               2991958               2990676          2992084         2992066               2992074                2992072                2991919               2991966               2990627          2992084         2992066               2992074                2992073                2991919               2991966               2990627        
pa_ill      6792253         6792196               6792240                6792242                6791560               6791674               6787718          6792241         6792182               6792245                6792248                6791611               6791688               6788581          6792241         6792182               6792244                6792249                6791613               6791620               6788581        
sa_ill      2719957         2718112               2719591                2719604                2720370               2720447               2718870          2719959         2718085               2719577                2719610                2720473               2720445               2718867          2719961         2718084               2719576                2719620                2720476               2720441               2718867        
se_ill      4758965         4757933               4758577                4758103                4757936               4757875               4756113          4758986         4758029               4758599                4758140                4757918               4757909               4756067          4758962         4757806               4758586                4758100                4757923               4757852               4756051        
