Assemblies  r10_2bins_1_MP  r10_2bins_1_MP_helen  r10_2bins_1_r1_medaka  r10_2bins_1_r2_medaka  r10_2bins_1_racon_r1  r10_2bins_1_racon_r2  r10_2bins_1_raw  r10_2bins_2_MP  r10_2bins_2_MP_helen  r10_2bins_2_r1_medaka  r10_2bins_2_r2_medaka  r10_2bins_2_racon_r1  r10_2bins_2_racon_r2  r10_2bins_2_raw  r10_2bins_3_MP  r10_2bins_3_MP_helen  r10_2bins_3_r1_medaka  r10_2bins_3_r2_medaka  r10_2bins_3_racon_r1  r10_2bins_3_racon_r2  r10_2bins_3_raw
bs_ill      24075406        24070890              24072753               24062203               24060263              24054195              24062019         24074923        24071344              24072870               24062184               24061558              24055354              24061981         24074822        24070715              24072827               24063225               24060618              24054198              19305568       
ec_ill      24075406        24070890              24072753               24062203               24060263              24054195              28130867         24074923        24071344              24072870               24062184               24061558              24055354              28131695         24074822        24070715              24072827               24063225               24060618              24054198              28131333       
ef_ill      24075406        24070890              24072753               24062203               24060263              24054195              24062019         24074923        24071344              24072870               24062184               24061558              24055354              24061981         24074822        24070715              24072827               24063225               24060618              24054198              24061619       
lf_ill      24075406        24070890              24072753               24062203               24060263              24054195              24062019         24074923        24071344              24072870               24062184               24061558              24055354              24061981         24074822        24070715              24072827               24063225               24060618              24054198              24061619       
lm_ill      24075406        24070890              24072753               24062203               24060263              24054195              30849737         24074923        24071344              24072870               24062184               24061558              24055354              30850562         24074822        24070715              24072827               24063225               24060618              24054198              30850200       
pa_ill      30867659        30863086              30864993               30854445               30851823              30845869              30849737         30867164        30863526              30865115               30854432               30853169              30847042              30850562         30867063        30862897              30865071               30855474               30852231              30845818              30850200       
sa_ill      24075406        24070890              24072753               24062203               24060263              24054195              24062019         24074923        24071344              24072870               24062184               24061558              24055354              24061981         24074822        24070715              24072827               24063225               24060618              24054198              24061619       
se_ill      24075406        24070890              24072753               24062203               24060263              24054195              28130867         24074923        24071344              24072870               24062184               24061558              24055354              28131695         24074822        24070715              24072827               24063225               24060618              24054198              28131333       
