Assemblies  r10_2bins_1_MP  r10_2bins_1_MP_helen  r10_2bins_1_r1_medaka  r10_2bins_1_r2_medaka  r10_2bins_1_racon_r1  r10_2bins_1_racon_r2  r10_2bins_1_raw  r10_2bins_2_MP  r10_2bins_2_MP_helen  r10_2bins_2_r1_medaka  r10_2bins_2_r2_medaka  r10_2bins_2_racon_r1  r10_2bins_2_racon_r2  r10_2bins_2_raw  r10_2bins_3_MP  r10_2bins_3_MP_helen  r10_2bins_3_r1_medaka  r10_2bins_3_r2_medaka  r10_2bins_3_racon_r1  r10_2bins_3_racon_r2  r10_2bins_3_raw
bs_ill      4097672         4096081               4095918                4096350                4096483               4098132               4060046          4097152         4095853               4096685                4096035                4096993               4096514               4058267          4097152         4095858               4096683                4096437                4097385               4096836               4058206        
ec_ill      5030118         5032604               5033614                5030715                5028102               5030018               4950556          5028052         5031044               5030826                5032547                5032650               5032154               4941345          5029058         5032284               5033297                5033346                5030888               5029885               4941743        
ef_ill      2972047         2972584               2972901                2973458                2967232               2969652               2906928          2971348         2972787               2973129                2973700                2967801               2967983               2907284          2971348         2972867               2973104                2971129                2967640               2968628               2907370        
lf_ill      1988417         1986604               1980576                1970889                1975644               1968327               1945838          1988386         1985729               1983441                1972337                1977468               1970373               1944732          1986614         1985595               1980885                1972249                1976757               1968959               1947001        
lm_ill      3117784         3119998               3118142                3118297                3117185               3118457               3057325          3117127         3119203               3118642                3118782                3117585               3119250               3057024          3117133         3119516               3118623                3119101                3117200               3119129               3057067        
pa_ill      6815349         6815307               6815923                6815686                6814362               6814608               6768630          6816075         6815379               6816198                6816108                6814892               6816238               6768894          6815915         6815286               6816197                6816213                6815474               6816362               6769853        
sa_ill      2797990         2796149               2797764                2797760                2793471               2797697               2739551          2798005         2796255               2796726                2797140                2794814               2798484               2739395          2798007         2796126               2796557                2797565                2796024               2798087               2739134        
se_ill      5035703         5034496               5034508                5031877                5037213               5034396               4955585          5036576         5035397               5034717                5034148                5036784               5037205               4949697          5034410         5034001               5034740                5034238                5036123               5037201               4952804        
