Assemblies  r10_1bin_v2_1_MP  r10_1bin_v2_1_MP_helen  r10_1bin_v2_1_r1_medaka  r10_1bin_v2_1_r2_medaka  r10_1bin_v2_1_racon_r1  r10_1bin_v2_1_racon_r2  r10_1bin_v2_1_raw  r10_1bin_v2_2_MP  r10_1bin_v2_2_MP_helen  r10_1bin_v2_2_r1_medaka  r10_1bin_v2_2_r2_medaka  r10_1bin_v2_2_racon_r1  r10_1bin_v2_2_racon_r2  r10_1bin_v2_2_raw  r10_1bin_v2_3_MP  r10_1bin_v2_3_MP_helen  r10_1bin_v2_3_r1_medaka  r10_1bin_v2_3_r2_medaka  r10_1bin_v2_3_racon_r1  r10_1bin_v2_3_racon_r2  r10_1bin_v2_3_raw
bs_ill      4045598           4045624                 4045593                  4045588                  4045161                 4045292                 4043043            4045604           4045480                 4045604                  4045608                  4045229                 4045315                 4042940            4045596           4045614                 4045597                  4045593                  4045228                 4045344                 4043027          
ec_ill      4765873           4765292                 4765363                  4765370                  4764541                 4764622                 4763407            4765365           4765330                 4765353                  4765356                  4764481                 4764622                 4763482            4765372           4765362                 4765559                  4765361                  4764967                 4764598                 4763422          
ef_ill      2845425           2845362                 2845428                  2845425                  2845303                 2845317                 2843846            2845427           2845365                 2845431                  2845433                  2845282                 2845346                 2843855            2845434           2845416                 2845426                  2845429                  2845240                 2845336                 2843848          
lf_ill      1947358           1945184                 1945421                  1938102                  1934600                 1930264                 1945410            1947367           1945631                 1945233                  1934696                  1934507                 1926766                 1945527            1948617           1947910                 1948308                  1943446                  1939324                 1934869                 1947491          
lm_ill      2992095           2992079                 2992073                  2992075                  2991950                 2991981                 2990263            2992085           2992067                 2992071                  2992073                  2991978                 2991952                 2990631            2992051           2992049                 2992047                  2992047                  2991957                 2991941                 2990406          
pa_ill      6792277           6792242                 6792250                  6792256                  6791584                 6791674                 6787707            6792192           6792152                 6792241                  6792246                  6791553                 6791665                 6787702            6792242           6792185                 6792243                  6792245                  6791548                 6791645                 6788581          
sa_ill      2719597           2717966                 2719541                  2719590                  2720576                 2720615                 2718428            2719618           2717942                 2719541                  2719616                  2720432                 2720646                 2718430            2719555           2717972                 2719594                  2719599                  2720567                 2720658                 2718818          
se_ill      4758918           4757927                 4758579                  4758111                  4757861                 4757873                 4755626            4758939           4757856                 4758583                  4758093                  4757899                 4757820                 4756102            4758920           4757780                 4758582                  4758118                  4757872                 4757851                 4755682          
