Assemblies  r10_8bins_1_MP  r10_8bins_1_MP_helen  r10_8bins_1_r1_medaka  r10_8bins_1_r2_medaka  r10_8bins_1_racon_r1  r10_8bins_1_racon_r2  r10_8bins_1_raw  r10_8bins_2_MP  r10_8bins_2_MP_helen  r10_8bins_2_r1_medaka  r10_8bins_2_r2_medaka  r10_8bins_2_racon_r1  r10_8bins_2_racon_r2  r10_8bins_2_raw  r10_8bins_3_MP  r10_8bins_3_MP_helen  r10_8bins_3_r1_medaka  r10_8bins_3_r2_medaka  r10_8bins_3_racon_r1  r10_8bins_3_racon_r2  r10_8bins_3_raw
bs_ill      24074745        24070729              24072155               24064354               24061185              24054036              24061588         24074631        24069339              24071923               24062244               24061038              24054829              24060476         24074724        24069480              24072032               24064645               24060108              24055808              24060952       
ec_ill      24074745        24070729              24072155               24064354               24061185              24054036              28131334         24074631        24069339              24071923               24062244               24061038              24054829              30849057         24074724        24069480              24072032               24064645               24060108              24055808              28130815       
ef_ill      24074745        24070729              24072155               24064354               24061185              24054036              24061588         24074631        24069339              24071923               24062244               24061038              24054829              24060476         24074724        24069480              24072032               24064645               24060108              24055808              24060952       
lf_ill      24074745        24070729              24072155               24064354               24061185              24054036              24061588         24074631        24069339              24071923               24062244               24061038              24054829              24060476         24074724        24069480              24072032               24064645               24060108              24055808              24060952       
lm_ill      24074745        24070729              24072155               24064354               24061185              24054036              30850202         24074631        24069339              24071923               24062244               24061038              24054829              30849057         24074724        24069480              24072032               24064645               24060108              24055808              30849244       
pa_ill      30866945        30862930              30864385               30856589               30852831              30845731              30850202         30866877        30861522              30864168               30854493               30852705              30846555              30849057         30867413        30861841              30864447               30857058               30851941              30847715              30849244       
sa_ill      24074745        24070729              24072155               24064354               24061185              24054036              24061588         24074631        24069339              24071923               24062244               24061038              24054829              24060476         24074724        24069480              24072032               24064645               24060108              24055808              24060952       
se_ill      24074745        24070729              24072155               24064354               24061185              24054036              28131334         24074631        24069339              24071923               24062244               24061038              24054829              30849057         24074724        24069480              24072032               24064645               24060108              24055808              28130815       
