Assemblies  r10_1bin_v4_1_MP  r10_1bin_v4_1_MP_helen  r10_1bin_v4_1_r1_medaka  r10_1bin_v4_1_r2_medaka  r10_1bin_v4_1_racon_r1  r10_1bin_v4_1_racon_r2  r10_1bin_v4_1_raw  r10_1bin_v4_2_MP  r10_1bin_v4_2_MP_helen  r10_1bin_v4_2_r1_medaka  r10_1bin_v4_2_r2_medaka  r10_1bin_v4_2_racon_r1  r10_1bin_v4_2_racon_r2  r10_1bin_v4_2_raw  r10_1bin_v4_3_MP  r10_1bin_v4_3_MP_helen  r10_1bin_v4_3_r1_medaka  r10_1bin_v4_3_r2_medaka  r10_1bin_v4_3_racon_r1  r10_1bin_v4_3_racon_r2  r10_1bin_v4_3_raw
bs_ill      11.37             11.29                   16.99                    16.51                    22.25                   20.87                   103.45             11.34             11.24                   16.96                    16.89                    22.43                   21.38                   103.88             11.29             11.24                   16.73                    16.71                    22.83                   20.02                   102.77           
ec_ill      20.40             17.92                   21.08                    20.85                    39.94                   36.37                   239.35             20.40             18.05                   21.19                    20.55                    40.80                   37.01                   234.71             20.66             18.35                   21.79                    21.06                    41.16                   36.67                   234.14           
ef_ill      15.29             14.90                   19.48                    18.77                    22.07                   20.54                   125.89             15.29             15.58                   20.22                    19.09                    21.11                   22.89                   125.40             15.65             15.75                   19.59                    18.91                    23.42                   21.89                   125.61           
lf_ill      11.86             16.24                   23.13                    25.78                    59.53                   53.76                   348.63             11.47             16.91                   23.19                    24.13                    60.14                   53.96                   348.55             11.75             10.14                   24.72                    21.84                    57.54                   55.91                   349.48           
lm_ill      21.98             22.49                   25.97                    25.56                    31.99                   29.65                   116.80             21.95             22.28                   25.80                    25.16                    30.74                   29.55                   116.43             22.08             22.32                   26.00                    25.87                    32.12                   29.45                   115.75           
pa_ill      5.67              3.84                    6.41                     6.35                     15.16                   14.11                   97.33              5.42              5.06                    6.40                     6.37                     15.73                   14.76                   97.25              5.42              5.04                    6.40                     6.37                     15.68                   14.79                   97.24            
sa_ill      110.42            37.09                   105.31                   107.88                   109.64                  114.31                  164.22             109.98            36.24                   105.98                   106.65                   111.10                  111.21                  156.79             110.28            43.41                   107.14                   109.46                   111.18                  114.09                  159.97           
se_ill      21.58             16.50                   23.35                    23.43                    40.25                   38.22                   224.49             20.79             15.24                   23.11                    23.28                    40.20                   38.18                   219.31             21.17             16.26                   23.26                    23.50                    39.82                   37.86                   224.77           
