Assemblies  r10_1bin_v4_1_MP  r10_1bin_v4_1_MP_helen  r10_1bin_v4_1_r1_medaka  r10_1bin_v4_1_r2_medaka  r10_1bin_v4_1_racon_r1  r10_1bin_v4_1_racon_r2  r10_1bin_v4_1_raw  r10_1bin_v4_2_MP  r10_1bin_v4_2_MP_helen  r10_1bin_v4_2_r1_medaka  r10_1bin_v4_2_r2_medaka  r10_1bin_v4_2_racon_r1  r10_1bin_v4_2_racon_r2  r10_1bin_v4_2_raw  r10_1bin_v4_3_MP  r10_1bin_v4_3_MP_helen  r10_1bin_v4_3_r1_medaka  r10_1bin_v4_3_r2_medaka  r10_1bin_v4_3_racon_r1  r10_1bin_v4_3_racon_r2  r10_1bin_v4_3_raw
bs_ill      329482            329468                  329480                   329480                   329447                  329432                  329347             329482            329468                  329480                   329481                   329425                  329435                  329347             329482            329468                  329482                   329482                   329437                  329450                  329347           
ec_ill      1103278           1103269                 1103328                  1105700                  1103072                 1105485                 586349             1103285           1103272                 1105706                  1105701                  1105447                 1103071                 586347             1103280           1103271                 1105713                  1105699                  1103076                 1105453                 583107           
ef_ill      2560117           2560082                 2560238                  2560235                  2559977                 2560017                 2556100            2560120           2560017                 2560247                  2560240                  2560005                 2560018                 2556103            2390859           2390838                 2390971                  2390963                  2390760                 2390767                 2387805          
lf_ill      89792             89302                   79505                    83460                    69408                   83395                   69730              89792             89199                   79505                    83263                    69408                   69332                   69730              89790             89722                   89797                    88262                    89773                   81585                   69730            
lm_ill      1575326           1575322                 1575387                  1575385                  1575251                 1575254                 1574660            1569037           1569031                 1569093                  1569096                  1568953                 1568956                 1568344            1569038           1569032                 1569094                  1569094                  1568954                 1568977                 1568349          
pa_ill      1188531           1643773                 1188552                  1188554                  1188415                 1188411                 1471541            1274461           1643838                 1643872                  1643872                  1643649                 1643667                 1471418            1274461           1643838                 1643872                  1643872                  1643649                 1643667                 1471418          
sa_ill      480554            480269                  480807                   480820                   480705                  480746                  1350547            480609            480314                  480824                   480832                   480751                  480741                  1350517            480536            480265                  480763                   480762                   480707                  480694                  480398           
se_ill      745380            745358                  745424                   745418                   745282                  745278                  744951             745380            745348                  745429                   745430                   745272                  745277                  745086             745392            745355                  745426                   745423                   745279                  745273                  744978           
