Assemblies	r10_1bin_v2_1_MP	r10_1bin_v2_1_MP_helen	r10_1bin_v2_1_r1_medaka	r10_1bin_v2_1_r2_medaka	r10_1bin_v2_1_racon_r1	r10_1bin_v2_1_racon_r2	r10_1bin_v2_1_raw	r10_1bin_v2_2_MP	r10_1bin_v2_2_MP_helen	r10_1bin_v2_2_r1_medaka	r10_1bin_v2_2_r2_medaka	r10_1bin_v2_2_racon_r1	r10_1bin_v2_2_racon_r2	r10_1bin_v2_2_raw	r10_1bin_v2_3_MP	r10_1bin_v2_3_MP_helen	r10_1bin_v2_3_r1_medaka	r10_1bin_v2_3_r2_medaka	r10_1bin_v2_3_racon_r1	r10_1bin_v2_3_racon_r2	r10_1bin_v2_3_raw
bs_ill	788689	788690	788691	788688	788606	788620	788112	788681	788687	788691	788690	788627	788626	788148	788615	788613	788616	788615	788557	788578	788053
ec_ill	1408864	1408814	1408884	1408889	1408682	1408699	1104888	1408812	1408783	1408811	1408819	1408601	1408646	1102535	1414841	1414814	1414828	1414827	1414597	1414606	1102144
ef_ill	2390859	2390840	2390855	2390852	2390750	2390766	2387725	2594074	2594005	2594076	2594078	2593949	2594003	2589973	2594078	2594060	2594074	2594074	2593911	2593990	2589979
lf_ill	177205	177205	173026	172971	172889	172861	177003	177204	177203	173115	173023	172987	172948	177003	177186	177187	177181	177181	176880	177039	176961
lm_ill	1569036	1569035	1569032	1569033	1568974	1568982	1568099	1569038	1569031	1569031	1569032	1568974	1568957	1568349	2719477	2719475	2719473	2719474	2719395	2719382	2717859
pa_ill	1547073	2052317	2052330	2052330	2052131	2052157	1826402	1643838	1643817	1643844	1643848	1643649	1643690	2098266	1643839	2052185	2052213	2052213	2052050	2052085	2098630
sa_ill	948911	948326	948729	948885	949115	949144	1350532	948860	948231	948835	948866	949154	949225	1350628	948871	948280	948767	948765	949279	949277	1350546
se_ill	1342515	1342456	1342472	1342474	1342282	1342315	1341035	1342502	1342444	1342470	1342472	1342248	1342303	1341458	1342515	1342456	1342469	1342476	1342260	1342299	1341035
