Assemblies	r10_1bin_v2_1_MP	r10_1bin_v2_1_MP_helen	r10_1bin_v2_1_r1_medaka	r10_1bin_v2_1_r2_medaka	r10_1bin_v2_1_racon_r1	r10_1bin_v2_1_racon_r2	r10_1bin_v2_1_raw	r10_1bin_v2_2_MP	r10_1bin_v2_2_MP_helen	r10_1bin_v2_2_r1_medaka	r10_1bin_v2_2_r2_medaka	r10_1bin_v2_2_racon_r1	r10_1bin_v2_2_racon_r2	r10_1bin_v2_2_raw	r10_1bin_v2_3_MP	r10_1bin_v2_3_MP_helen	r10_1bin_v2_3_r1_medaka	r10_1bin_v2_3_r2_medaka	r10_1bin_v2_3_racon_r1	r10_1bin_v2_3_racon_r2	r10_1bin_v2_3_raw
bs_ill	99.999	99.999	99.999	99.999	99.999	99.999	99.993	99.999	99.999	99.999	99.999	99.999	99.999	99.996	99.998	99.998	99.998	99.998	99.998	99.998	99.992
ec_ill	97.703	97.701	97.701	97.701	97.703	97.701	97.663	97.703	97.703	97.703	97.703	97.703	97.703	97.665	97.703	97.703	97.703	97.703	97.703	97.703	97.663
ef_ill	99.954	99.954	99.954	99.954	99.954	99.954	99.948	99.954	99.954	99.954	99.954	99.954	99.954	99.949	99.954	99.954	99.954	99.954	99.954	99.954	99.953
lf_ill	99.943	99.828	99.879	99.938	99.869	99.906	99.860	99.943	99.855	99.915	99.931	99.892	99.885	99.859	99.936	99.935	99.934	99.874	99.902	99.839	99.867
lm_ill	99.984	99.984	99.984	99.984	99.984	99.984	99.975	99.984	99.984	99.984	99.984	99.984	99.984	99.981	99.986	99.986	99.986	99.986	99.986	99.986	99.976
pa_ill	99.894	99.894	99.894	99.894	99.895	99.894	99.867	99.894	99.894	99.894	99.894	99.894	99.894	99.863	99.893	99.893	99.893	99.893	99.893	99.893	99.878
sa_ill	99.544	99.544	99.544	99.544	99.544	99.544	99.538	99.546	99.546	99.546	99.546	99.546	99.546	99.538	99.544	99.544	99.544	99.544	99.544	99.544	99.542
se_ill	98.918	98.920	98.920	98.920	98.920	98.920	98.886	98.918	98.918	98.920	98.920	98.920	98.920	98.896	98.918	98.918	98.920	98.920	98.920	98.920	98.886
