Assemblies	r10_1bin_v2_1_MP	r10_1bin_v2_1_MP_helen	r10_1bin_v2_1_r1_medaka	r10_1bin_v2_1_r2_medaka	r10_1bin_v2_1_racon_r1	r10_1bin_v2_1_racon_r2	r10_1bin_v2_1_raw	r10_1bin_v2_2_MP	r10_1bin_v2_2_MP_helen	r10_1bin_v2_2_r1_medaka	r10_1bin_v2_2_r2_medaka	r10_1bin_v2_2_racon_r1	r10_1bin_v2_2_racon_r2	r10_1bin_v2_2_raw	r10_1bin_v2_3_MP	r10_1bin_v2_3_MP_helen	r10_1bin_v2_3_r1_medaka	r10_1bin_v2_3_r2_medaka	r10_1bin_v2_3_racon_r1	r10_1bin_v2_3_racon_r2	r10_1bin_v2_3_raw
bs_ill	4765873	4765292	4765363	4765370	4764541	4764622	4763407	4765365	4765330	4765353	4765356	4764481	4764622	4763482	4765372	4765362	4765559	4765361	4764967	4764598	4763422
ec_ill	4765873	4765292	4765363	4765370	4764541	4764622	6787707	4765365	4765330	4765353	4765356	4764481	4764622	6787702	4765372	4765362	4765559	4765361	4764967	4764598	6788581
ef_ill	4765873	4765292	4765363	4765370	4764541	4764622	4763407	4765365	4765330	4765353	4765356	4764481	4764622	4763482	4765372	4765362	4765559	4765361	4764967	4764598	4763422
lf_ill	4765873	4765292	4765363	4765370	4764541	4764622	4763407	4765365	4765330	4765353	4765356	4764481	4764622	4763482	4765372	4765362	4765559	4765361	4764967	4764598	4763422
lm_ill	4765873	4765292	4765363	4765370	4764541	4764622	6787707	4765365	4765330	4765353	4765356	4764481	4764622	6787702	4765372	4765362	4765559	4765361	4764967	4764598	6788581
pa_ill	6792277	6792242	6792250	6792256	6791584	6791674	6787707	6792192	6792152	6792241	6792246	6791553	6791665	6787702	6792242	6792185	6792243	6792245	6791548	6791645	6788581
sa_ill	4765873	4765292	4765363	4765370	4764541	4764622	4763407	4765365	4765330	4765353	4765356	4764481	4764622	4763482	4765372	4765362	4765559	4765361	4764967	4764598	4763422
se_ill	4765873	4765292	4765363	4765370	4764541	4764622	6787707	4765365	4765330	4765353	4765356	4764481	4764622	6787702	4765372	4765362	4765559	4765361	4764967	4764598	6788581
