Assemblies  r10_1bin_v3_1_MP  r10_1bin_v3_1_MP_helen  r10_1bin_v3_1_r1_medaka  r10_1bin_v3_1_r2_medaka  r10_1bin_v3_1_racon_r1  r10_1bin_v3_1_racon_r2  r10_1bin_v3_1_raw  r10_1bin_v3_2_MP  r10_1bin_v3_2_MP_helen  r10_1bin_v3_2_r1_medaka  r10_1bin_v3_2_r2_medaka  r10_1bin_v3_2_racon_r1  r10_1bin_v3_2_racon_r2  r10_1bin_v3_2_raw  r10_1bin_v3_3_MP  r10_1bin_v3_3_MP_helen  r10_1bin_v3_3_r1_medaka  r10_1bin_v3_3_r2_medaka  r10_1bin_v3_3_racon_r1  r10_1bin_v3_3_racon_r2  r10_1bin_v3_3_raw
bs_ill      4765884           4765881                 4765833                  4765837                  4765031                 4765076                 4763514            4765366           4765332                 4765684                  4765663                  4764521                 4764646                 4763440            4765358           4765330                 4765688                  4765655                  4764491                 4764636                 4763330          
ec_ill      4765884           4765881                 4765833                  4765837                  4765031                 4765076                 6787707            4765366           4765332                 4765684                  4765663                  4764521                 4764646                 6787721            4765358           4765330                 4765688                  4765655                  4764491                 4764636                 6787718          
ef_ill      4765884           4765881                 4765833                  4765837                  4765031                 4765076                 4763514            4765366           4765332                 4765684                  4765663                  4764521                 4764646                 4763440            4765358           4765330                 4765688                  4765655                  4764491                 4764636                 4763330          
lf_ill      4765884           4765881                 4765833                  4765837                  4765031                 4765076                 4763514            4765366           4765332                 4765684                  4765663                  4764521                 4764646                 4763440            4765358           4765330                 4765688                  4765655                  4764491                 4764636                 4763330          
lm_ill      4765884           4765881                 4765833                  4765837                  4765031                 4765076                 6787707            4765366           4765332                 4765684                  4765663                  4764521                 4764646                 6787721            4765358           4765330                 4765688                  4765655                  4764491                 4764636                 6787718          
pa_ill      6792277           6792242                 6792252                  6792253                  6791585                 6791667                 6787707            6792257           6792199                 6792399                  6792386                  6791581                 6791672                 6787721            6792253           6792197                 6792391                  6792395                  6791556                 6791638                 6787718          
sa_ill      4765884           4765881                 4765833                  4765837                  4765031                 4765076                 4763514            4765366           4765332                 4765684                  4765663                  4764521                 4764646                 4763440            4765358           4765330                 4765688                  4765655                  4764491                 4764636                 4763330          
se_ill      4765884           4765881                 4765833                  4765837                  4765031                 4765076                 6787707            4765366           4765332                 4765684                  4765663                  4764521                 4764646                 6787721            4765358           4765330                 4765688                  4765655                  4764491                 4764636                 6787718          
