Assemblies  r10_1bin_v3_1_MP  r10_1bin_v3_1_MP_helen  r10_1bin_v3_1_r1_medaka  r10_1bin_v3_1_r2_medaka  r10_1bin_v3_1_racon_r1  r10_1bin_v3_1_racon_r2  r10_1bin_v3_1_raw  r10_1bin_v3_2_MP  r10_1bin_v3_2_MP_helen  r10_1bin_v3_2_r1_medaka  r10_1bin_v3_2_r2_medaka  r10_1bin_v3_2_racon_r1  r10_1bin_v3_2_racon_r2  r10_1bin_v3_2_raw  r10_1bin_v3_3_MP  r10_1bin_v3_3_MP_helen  r10_1bin_v3_3_r1_medaka  r10_1bin_v3_3_r2_medaka  r10_1bin_v3_3_racon_r1  r10_1bin_v3_3_racon_r2  r10_1bin_v3_3_raw
bs_ill      99.999            99.999                  99.999                   99.999                   99.999                  99.999                  99.993             99.999            99.999                  99.999                   99.999                   99.999                  99.999                  99.993             99.999            99.999                  99.999                   99.999                   99.999                  99.999                  99.994           
ec_ill      97.703            97.703                  97.703                   97.703                   97.703                  97.703                  97.666             97.703            97.703                  97.701                   97.701                   97.703                  97.703                  97.665             97.703            97.703                  97.701                   97.701                   97.703                  97.703                  97.661           
ef_ill      99.954            99.954                  99.954                   99.954                   99.954                  99.954                  99.931             99.954            99.954                  99.954                   99.954                   99.954                  99.954                  99.931             99.954            99.954                  99.954                   99.954                   99.954                  99.954                  99.931           
lf_ill      99.943            99.820                  99.935                   99.907                   99.922                  99.847                  99.861             99.943            99.943                  99.925                   99.917                   99.918                  99.906                  99.871             99.940            99.563                  99.931                   99.904                   99.898                  99.887                  97.222           
lm_ill      99.984            99.984                  99.984                   99.984                   99.984                  99.984                  99.981             99.984            99.984                  99.984                   99.984                   99.984                  99.984                  99.983             99.984            99.984                  99.984                   99.984                   99.984                  99.984                  99.983           
pa_ill      99.894            99.894                  99.894                   99.894                   99.895                  99.894                  99.867             99.894            99.894                  99.894                   99.894                   99.894                  99.894                  99.864             99.894            99.894                  99.894                   99.894                   99.894                  99.894                  99.864           
sa_ill      99.537            99.537                  99.537                   99.537                   99.537                  99.537                  99.538             99.537            99.537                  99.537                   99.537                   99.537                  99.537                  99.535             99.537            99.537                  99.537                   99.537                   99.537                  99.537                  99.535           
se_ill      98.918            98.920                  98.920                   98.920                   98.920                  98.920                  98.894             98.918            98.919                  98.920                   98.920                   98.920                  98.920                  98.896             98.918            98.919                  98.920                   98.920                   98.920                  98.920                  98.896           
