Assemblies  r10_1bin_v3_1_MP  r10_1bin_v3_1_MP_helen  r10_1bin_v3_1_r1_medaka  r10_1bin_v3_1_r2_medaka  r10_1bin_v3_1_racon_r1  r10_1bin_v3_1_racon_r2  r10_1bin_v3_1_raw  r10_1bin_v3_2_MP  r10_1bin_v3_2_MP_helen  r10_1bin_v3_2_r1_medaka  r10_1bin_v3_2_r2_medaka  r10_1bin_v3_2_racon_r1  r10_1bin_v3_2_racon_r2  r10_1bin_v3_2_raw  r10_1bin_v3_3_MP  r10_1bin_v3_3_MP_helen  r10_1bin_v3_3_r1_medaka  r10_1bin_v3_3_r2_medaka  r10_1bin_v3_3_racon_r1  r10_1bin_v3_3_racon_r2  r10_1bin_v3_3_raw
bs_ill      98.20             96.19                   94.06                    95.97                    97.70                   99.83                   84.46              97.70             95.67                   98.93                    97.67                    97.80                   98.12                   88.39              97.12             95.26                   98.83                    98.07                    98.20                   98.90                   88.54            
ec_ill      441.48            437.35                  440.58                   439.96                   447.02                  451.49                  487.28             443.42            439.68                  446.90                   442.49                   438.96                  450.01                  484.40             442.36            438.25                  443.61                   442.45                   444.60                  457.37                  484.75           
ef_ill      248.47            251.42                  248.86                   247.83                   233.21                  236.59                  152.96             249.15            252.48                  248.29                   250.10                   238.39                  247.34                  146.68             249.36            252.84                  248.12                   250.99                   230.09                  246.66                  145.11           
lf_ill      270.08            265.81                  302.64                   287.64                   275.85                  268.23                  371.64             268.64            267.86                  306.11                   283.01                   270.92                  271.51                  353.64             266.21            265.05                  314.68                   287.76                   272.09                  272.50                  430.73           
lm_ill      230.85            236.83                  231.46                   226.72                   227.97                  229.63                  148.14             228.75            235.55                  228.65                   225.20                   228.96                  232.07                  140.97             228.45            235.21                  226.52                   223.04                   230.41                  232.00                  139.82           
pa_ill      59.40             56.44                   57.09                    57.06                    59.31                   58.91                   65.65              58.80             56.09                   56.88                    56.69                    58.92                   58.52                   64.58              58.33             56.17                   56.50                    56.35                    58.13                   58.58                   65.29            
sa_ill      284.52            255.31                  290.05                   287.44                   280.45                  293.86                  248.66             288.26            257.55                  289.90                   288.90                   283.03                  296.14                  251.24             288.75            257.48                  290.99                   289.34                   286.84                  300.10                  251.43           
se_ill      415.61            412.85                  406.27                   406.74                   419.10                  426.16                  461.64             412.19            409.33                  413.98                   415.58                   409.69                  416.88                  462.06             411.57            409.16                  416.13                   417.50                   416.09                  422.81                  464.52           
